file,n_users,coverage
run_seed_123_1770311171.json,20,0.0009357772036535997
run_seed_123_1770312619.json,20,0.0009357772036535997
run_seed_42_1770311079.json,20,0.0009357772036535997
run_seed_42_1770312535.json,20,0.0009357772036535997
run_seed_7_1770311115.json,20,0.0009357772036535997
run_seed_7_1770312576.json,20,0.0009357772036535997
